prompt,clamp_value,word_category,word,token_id,logit_value,baseline_logit,logit_difference,baseline_type,formality,emotion
I think that,-4.0,casual_low_emotion,yeah,12191,-5.2218804359436035,-5.221872329711914,-8.106231689453125e-06,pipeline,casual,low
I think that,-4.0,casual_low_emotion,okay,10989,-4.088532447814941,-4.08888053894043,0.00034809112548828125,pipeline,casual,low
I think that,-4.0,casual_low_emotion,kinda,21775,-3.7854766845703125,-3.7865092754364014,0.0010325908660888672,pipeline,casual,low
I think that,-4.0,casual_low_emotion,basically,8087,-4.467823028564453,-4.468190670013428,0.0003676414489746094,pipeline,casual,low
I think that,-4.0,casual_low_emotion,anyway,8668,-1.9670813083648682,-1.9663965702056885,-0.0006847381591796875,pipeline,casual,low
I think that,-4.0,casual_low_emotion,whatever,5193,-1.577688217163086,-1.578244686126709,0.0005564689636230469,pipeline,casual,low
I think that,-4.0,casual_low_emotion,guess,5310,-7.473517417907715,-7.473904132843018,0.0003867149353027344,pipeline,casual,low
I think that,-4.0,casual_low_emotion,stuff,4269,-4.8123273849487305,-4.813152313232422,0.0008249282836914062,pipeline,casual,low
I think that,-4.0,casual_high_emotion,OMG,21978,-4.025395393371582,-4.02517032623291,-0.000225067138671875,pipeline,casual,high
I think that,-4.0,casual_high_emotion,totally,7110,-5.099935054779053,-5.0995025634765625,-0.0004324913024902344,pipeline,casual,high
I think that,-4.0,casual_high_emotion,literally,8642,-3.734683036804199,-3.7345478534698486,-0.00013518333435058594,pipeline,casual,high
I think that,-4.0,casual_high_emotion,seriously,7580,-5.117430210113525,-5.117851734161377,0.0004215240478515625,pipeline,casual,high
I think that,-4.0,casual_high_emotion,honestly,14483,-2.7939560413360596,-2.7931108474731445,-0.0008451938629150391,pipeline,casual,high
I think that,-4.0,casual_high_emotion,really,1196,-1.3376288414001465,-1.337662696838379,3.3855438232421875e-05,pipeline,casual,high
I think that,-4.0,casual_high_emotion,absolutely,6270,-4.670932769775391,-4.670577526092529,-0.0003552436828613281,pipeline,casual,high
I think that,-4.0,casual_high_emotion,incredibly,9301,-5.104194641113281,-5.105256080627441,0.0010614395141601562,pipeline,casual,high
I think that,0.0,formal_low_emotion,perhaps,4153,0.20586353540420532,0.2058122158050537,5.131959915161133e-05,pipeline,formal,low
I think that,0.0,formal_low_emotion,may,754,-2.803626537322998,-2.8037004470825195,7.390975952148438e-05,pipeline,formal,low
I think that,0.0,formal_low_emotion,however,2480,-3.915534496307373,-3.915515661239624,-1.8835067749023438e-05,pipeline,formal,low
I think that,0.0,formal_low_emotion,therefore,4320,-4.266705513000488,-4.266677379608154,-2.8133392333984375e-05,pipeline,formal,low
I think that,0.0,formal_low_emotion,consequently,23995,-5.017617702484131,-5.0176591873168945,4.1484832763671875e-05,pipeline,formal,low
I think that,0.0,formal_low_emotion,moreover,541,-2.8418374061584473,-2.8419508934020996,0.00011348724365234375,pipeline,formal,low
I think that,0.0,formal_low_emotion,accordingly,17159,-7.259448051452637,-7.259634017944336,0.00018596649169921875,pipeline,formal,low
I think that,0.0,formal_low_emotion,furthermore,2134,-3.022843360900879,-3.0227437019348145,-9.965896606445312e-05,pipeline,formal,low
I think that,0.0,formal_high_emotion,profoundly,29160,-7.629947662353516,-7.630092144012451,0.00014448165893554688,pipeline,formal,high
I think that,0.0,formal_high_emotion,devastated,27668,-8.464714050292969,-8.46481704711914,0.000102996826171875,pipeline,formal,high
I think that,0.0,formal_high_emotion,magnificent,16773,-6.454146385192871,-6.454354286193848,0.0002079010009765625,pipeline,formal,high
I think that,0.0,formal_high_emotion,appalling,573,-4.783510208129883,-4.783796787261963,0.0002865791320800781,pipeline,formal,high
I think that,0.0,formal_high_emotion,extraordinary,10035,-4.591330528259277,-4.591492176055908,0.00016164779663085938,pipeline,formal,high
I think that,0.0,formal_high_emotion,overwhelming,11734,-5.378931522369385,-5.379208087921143,0.0002765655517578125,pipeline,formal,high
I think that,0.0,formal_high_emotion,catastrophic,24769,-7.2346601486206055,-7.234724044799805,6.389617919921875e-05,pipeline,formal,high
I think that,0.0,formal_high_emotion,triumphant,15511,-4.357963562011719,-4.358185768127441,0.00022220611572265625,pipeline,formal,high
I think that,0.0,casual_low_emotion,yeah,12191,-5.221879482269287,-5.221872329711914,-7.152557373046875e-06,pipeline,casual,low
I think that,0.0,casual_low_emotion,okay,10989,-4.088789463043213,-4.08888053894043,9.107589721679688e-05,pipeline,casual,low
I think that,0.0,casual_low_emotion,kinda,21775,-3.786283493041992,-3.7865092754364014,0.0002257823944091797,pipeline,casual,low
I think that,0.0,casual_low_emotion,basically,8087,-4.468075752258301,-4.468190670013428,0.00011491775512695312,pipeline,casual,low
I think that,0.0,casual_low_emotion,anyway,8668,-1.966485857963562,-1.9663965702056885,-8.928775787353516e-05,pipeline,casual,low
I think that,0.0,casual_low_emotion,whatever,5193,-1.578130841255188,-1.578244686126709,0.0001138448715209961,pipeline,casual,low
I think that,0.0,casual_low_emotion,guess,5310,-7.473812580108643,-7.473904132843018,9.1552734375e-05,pipeline,casual,low
I think that,0.0,casual_low_emotion,stuff,4269,-4.812952518463135,-4.813152313232422,0.00019979476928710938,pipeline,casual,low
I think that,0.0,casual_high_emotion,OMG,21978,-4.025177001953125,-4.02517032623291,-6.67572021484375e-06,pipeline,casual,high
I think that,0.0,casual_high_emotion,totally,7110,-5.099571228027344,-5.0995025634765625,-6.866455078125e-05,pipeline,casual,high
I think that,0.0,casual_high_emotion,literally,8642,-3.734553813934326,-3.7345478534698486,-5.9604644775390625e-06,pipeline,casual,high
I think that,0.0,casual_high_emotion,seriously,7580,-5.117761611938477,-5.117851734161377,9.012222290039062e-05,pipeline,casual,high
I think that,0.0,casual_high_emotion,honestly,14483,-2.793229103088379,-2.7931108474731445,-0.000118255615234375,pipeline,casual,high
I think that,0.0,casual_high_emotion,really,1196,-1.3376463651657104,-1.337662696838379,1.633167266845703e-05,pipeline,casual,high
I think that,0.0,casual_high_emotion,absolutely,6270,-4.670630931854248,-4.670577526092529,-5.340576171875e-05,pipeline,casual,high
I think that,0.0,casual_high_emotion,incredibly,9301,-5.105029106140137,-5.105256080627441,0.0002269744873046875,pipeline,casual,high
I think that,4.0,formal_low_emotion,perhaps,4153,0.2056061029434204,0.2058122158050537,-0.00020611286163330078,pipeline,formal,low
I think that,4.0,formal_low_emotion,may,754,-2.8039278984069824,-2.8037004470825195,-0.00022745132446289062,pipeline,formal,low
I think that,4.0,formal_low_emotion,however,2480,-3.9155216217041016,-3.915515661239624,-5.9604644775390625e-06,pipeline,formal,low
I think that,4.0,formal_low_emotion,therefore,4320,-4.266647815704346,-4.266677379608154,2.956390380859375e-05,pipeline,formal,low
I think that,4.0,formal_low_emotion,consequently,23995,-5.017840385437012,-5.0176591873168945,-0.0001811981201171875,pipeline,formal,low
I think that,4.0,formal_low_emotion,moreover,541,-2.842299461364746,-2.8419508934020996,-0.0003485679626464844,pipeline,formal,low
I think that,4.0,formal_low_emotion,accordingly,17159,-7.260219573974609,-7.259634017944336,-0.0005855560302734375,pipeline,formal,low
I think that,4.0,formal_low_emotion,furthermore,2134,-3.022489070892334,-3.0227437019348145,0.00025463104248046875,pipeline,formal,low
I think that,4.0,formal_high_emotion,profoundly,29160,-7.630476474761963,-7.630092144012451,-0.00038433074951171875,pipeline,formal,high
I think that,4.0,formal_high_emotion,devastated,27668,-8.465215682983398,-8.46481704711914,-0.0003986358642578125,pipeline,formal,high
I think that,4.0,formal_high_emotion,magnificent,16773,-6.455025672912598,-6.454354286193848,-0.00067138671875,pipeline,formal,high
I think that,4.0,formal_high_emotion,appalling,573,-4.784695625305176,-4.783796787261963,-0.0008988380432128906,pipeline,formal,high
I think that,4.0,formal_high_emotion,extraordinary,10035,-4.592020034790039,-4.591492176055908,-0.0005278587341308594,pipeline,formal,high
I think that,4.0,formal_high_emotion,overwhelming,11734,-5.380088806152344,-5.379208087921143,-0.0008807182312011719,pipeline,formal,high
I think that,4.0,formal_high_emotion,catastrophic,24769,-7.234955787658691,-7.234724044799805,-0.00023174285888671875,pipeline,formal,high
I think that,4.0,formal_high_emotion,triumphant,15511,-4.358911514282227,-4.358185768127441,-0.0007257461547851562,pipeline,formal,high
I think that,4.0,casual_low_emotion,yeah,12191,-5.221902847290039,-5.221872329711914,-3.0517578125e-05,pipeline,casual,low
I think that,4.0,casual_low_emotion,okay,10989,-4.089203357696533,-4.08888053894043,-0.0003228187561035156,pipeline,casual,low
I think that,4.0,casual_low_emotion,kinda,21775,-3.787220001220703,-3.7865092754364014,-0.0007107257843017578,pipeline,casual,low
I think that,4.0,casual_low_emotion,basically,8087,-4.468575954437256,-4.468190670013428,-0.000385284423828125,pipeline,casual,low
I think that,4.0,casual_low_emotion,anyway,8668,-1.9661943912506104,-1.9663965702056885,0.000202178955078125,pipeline,casual,low
I think that,4.0,casual_low_emotion,whatever,5193,-1.5786986351013184,-1.578244686126709,-0.000453948974609375,pipeline,casual,low
I think that,4.0,casual_low_emotion,guess,5310,-7.474169731140137,-7.473904132843018,-0.0002655982971191406,pipeline,casual,low
I think that,4.0,casual_low_emotion,stuff,4269,-4.813800811767578,-4.813152313232422,-0.00064849853515625,pipeline,casual,low
I think that,4.0,casual_high_emotion,OMG,21978,-4.02522611618042,-4.02517032623291,-5.5789947509765625e-05,pipeline,casual,high
I think that,4.0,casual_high_emotion,totally,7110,-5.099331378936768,-5.0995025634765625,0.00017118453979492188,pipeline,casual,high
I think that,4.0,casual_high_emotion,literally,8642,-3.7346177101135254,-3.7345478534698486,-6.985664367675781e-05,pipeline,casual,high
I think that,4.0,casual_high_emotion,seriously,7580,-5.1180830001831055,-5.117851734161377,-0.00023126602172851562,pipeline,casual,high
I think that,4.0,casual_high_emotion,honestly,14483,-2.792755126953125,-2.7931108474731445,0.00035572052001953125,pipeline,casual,high
I think that,4.0,casual_high_emotion,really,1196,-1.3376789093017578,-1.337662696838379,-1.621246337890625e-05,pipeline,casual,high
I think that,4.0,casual_high_emotion,absolutely,6270,-4.670492649078369,-4.670577526092529,8.487701416015625e-05,pipeline,casual,high
I think that,4.0,casual_high_emotion,incredibly,9301,-5.105982303619385,-5.105256080627441,-0.0007262229919433594,pipeline,casual,high
The situation is,-4.0,formal_low_emotion,perhaps,4153,0.46035027503967285,0.45963501930236816,0.0007152557373046875,pipeline,formal,low
The situation is,-4.0,formal_low_emotion,may,754,0.1396266520023346,0.1397370994091034,-0.00011044740676879883,pipeline,formal,low
The situation is,-4.0,formal_low_emotion,however,2480,0.18529224395751953,0.18501636385917664,0.0002758800983428955,pipeline,formal,low
The situation is,-4.0,formal_low_emotion,therefore,4320,-1.030019760131836,-1.0305018424987793,0.0004820823669433594,pipeline,formal,low
The situation is,-4.0,formal_low_emotion,consequently,23995,-3.996137857437134,-3.9954416751861572,-0.0006961822509765625,pipeline,formal,low
The situation is,-4.0,formal_low_emotion,moreover,541,2.6563634872436523,2.6562626361846924,0.00010085105895996094,pipeline,formal,low
The situation is,-4.0,formal_low_emotion,accordingly,17159,-5.581843852996826,-5.582033157348633,0.00018930435180664062,pipeline,formal,low
The situation is,-4.0,formal_low_emotion,furthermore,2134,4.211437702178955,4.211295127868652,0.00014257431030273438,pipeline,formal,low
The situation is,-4.0,formal_high_emotion,profoundly,29160,-4.747648239135742,-4.748511791229248,0.0008635520935058594,pipeline,formal,high
The situation is,-4.0,formal_high_emotion,devastated,27668,-3.7239010334014893,-3.724219799041748,0.00031876564025878906,pipeline,formal,high
The situation is,-4.0,formal_high_emotion,magnificent,16773,-6.091521739959717,-6.091681957244873,0.00016021728515625,pipeline,formal,high
The situation is,-4.0,formal_high_emotion,appalling,573,-0.3458749055862427,-0.3455497622489929,-0.00032514333724975586,pipeline,formal,high
The situation is,-4.0,formal_high_emotion,extraordinary,10035,-0.28871452808380127,-0.2890723943710327,0.0003578662872314453,pipeline,formal,high
The situation is,-4.0,formal_high_emotion,overwhelming,11734,0.3398088216781616,0.3397325277328491,7.62939453125e-05,pipeline,formal,high
The situation is,-4.0,formal_high_emotion,catastrophic,24769,-1.1115435361862183,-1.111100673675537,-0.00044286251068115234,pipeline,formal,high
The situation is,-4.0,formal_high_emotion,triumphant,15511,-6.297709941864014,-6.298599720001221,0.0008897781372070312,pipeline,formal,high
The situation is,-4.0,casual_low_emotion,yeah,12191,-5.948774337768555,-5.949758529663086,0.00098419189453125,pipeline,casual,low
The situation is,-4.0,casual_low_emotion,okay,10989,-0.1393795907497406,-0.139857679605484,0.0004780888557434082,pipeline,casual,low
The situation is,-4.0,casual_low_emotion,kinda,21775,-1.6267666816711426,-1.6276700496673584,0.0009033679962158203,pipeline,casual,low
The situation is,-4.0,casual_low_emotion,basically,8087,-1.2638654708862305,-1.2645151615142822,0.0006496906280517578,pipeline,casual,low
The situation is,-4.0,casual_low_emotion,anyway,8668,-2.029858112335205,-2.0300707817077637,0.00021266937255859375,pipeline,casual,low
The situation is,-4.0,casual_low_emotion,whatever,5193,-7.15354061126709,-7.154359340667725,0.0008187294006347656,pipeline,casual,low
The situation is,-4.0,casual_low_emotion,guess,5310,-2.4482407569885254,-2.4486775398254395,0.0004367828369140625,pipeline,casual,low
The situation is,-4.0,casual_low_emotion,stuff,4269,-6.041695594787598,-6.041114807128906,-0.0005807876586914062,pipeline,casual,low
The situation is,-4.0,casual_high_emotion,OMG,21978,-1.6251914501190186,-1.6249549388885498,-0.00023651123046875,pipeline,casual,high
The situation is,-4.0,casual_high_emotion,totally,7110,1.1132863759994507,1.113581657409668,-0.00029528141021728516,pipeline,casual,high
The situation is,-4.0,casual_high_emotion,literally,8642,0.32943081855773926,0.32985711097717285,-0.00042629241943359375,pipeline,casual,high
The situation is,-4.0,casual_high_emotion,seriously,7580,0.14998474717140198,0.1495804488658905,0.0004042983055114746,pipeline,casual,high
The situation is,-4.0,casual_high_emotion,honestly,14483,-1.8234959840774536,-1.8231734037399292,-0.00032258033752441406,pipeline,casual,high
The situation is,-4.0,casual_high_emotion,really,1196,3.927086353302002,3.9268295764923096,0.0002567768096923828,pipeline,casual,high
The situation is,-4.0,casual_high_emotion,absolutely,6270,0.9086066484451294,0.9093612432479858,-0.0007545948028564453,pipeline,casual,high
The situation is,-4.0,casual_high_emotion,incredibly,9301,1.3702404499053955,1.3703346252441406,-9.417533874511719e-05,pipeline,casual,high
The situation is,0.0,formal_low_emotion,perhaps,4153,0.4597998857498169,0.45963501930236816,0.00016486644744873047,pipeline,formal,low
The situation is,0.0,formal_low_emotion,may,754,0.13970288634300232,0.1397370994091034,-3.421306610107422e-05,pipeline,formal,low
The situation is,0.0,formal_low_emotion,however,2480,0.1851162612438202,0.18501636385917664,9.989738464355469e-05,pipeline,formal,low
The situation is,0.0,formal_low_emotion,therefore,4320,-1.0303764343261719,-1.0305018424987793,0.00012540817260742188,pipeline,formal,low
The situation is,0.0,formal_low_emotion,consequently,23995,-3.9955668449401855,-3.9954416751861572,-0.0001251697540283203,pipeline,formal,low
The situation is,0.0,formal_low_emotion,moreover,541,2.6563003063201904,2.6562626361846924,3.7670135498046875e-05,pipeline,formal,low
The situation is,0.0,formal_low_emotion,accordingly,17159,-5.582001686096191,-5.582033157348633,3.147125244140625e-05,pipeline,formal,low
The situation is,0.0,formal_low_emotion,furthermore,2134,4.211339950561523,4.211295127868652,4.482269287109375e-05,pipeline,formal,low
The situation is,0.0,formal_high_emotion,profoundly,29160,-4.7483062744140625,-4.748511791229248,0.00020551681518554688,pipeline,formal,high
The situation is,0.0,formal_high_emotion,devastated,27668,-3.72413969039917,-3.724219799041748,8.0108642578125e-05,pipeline,formal,high
The situation is,0.0,formal_high_emotion,magnificent,16773,-6.091655731201172,-6.091681957244873,2.6226043701171875e-05,pipeline,formal,high
The situation is,0.0,formal_high_emotion,appalling,573,-0.34554344415664673,-0.3455497622489929,6.318092346191406e-06,pipeline,formal,high
The situation is,0.0,formal_high_emotion,extraordinary,10035,-0.2889162302017212,-0.2890723943710327,0.00015616416931152344,pipeline,formal,high
The situation is,0.0,formal_high_emotion,overwhelming,11734,0.33977416157722473,0.3397325277328491,4.163384437561035e-05,pipeline,formal,high
The situation is,0.0,formal_high_emotion,catastrophic,24769,-1.1111443042755127,-1.111100673675537,-4.363059997558594e-05,pipeline,formal,high
The situation is,0.0,formal_high_emotion,triumphant,15511,-6.298432350158691,-6.298599720001221,0.00016736984252929688,pipeline,formal,high
The situation is,0.0,casual_low_emotion,yeah,12191,-5.949526309967041,-5.949758529663086,0.00023221969604492188,pipeline,casual,low
The situation is,0.0,casual_low_emotion,okay,10989,-0.1398002803325653,-0.139857679605484,5.739927291870117e-05,pipeline,casual,low
The situation is,0.0,casual_low_emotion,kinda,21775,-1.6275463104248047,-1.6276700496673584,0.00012373924255371094,pipeline,casual,low
The situation is,0.0,casual_low_emotion,basically,8087,-1.2644143104553223,-1.2645151615142822,0.00010085105895996094,pipeline,casual,low
The situation is,0.0,casual_low_emotion,anyway,8668,-2.0300183296203613,-2.0300707817077637,5.245208740234375e-05,pipeline,casual,low
The situation is,0.0,casual_low_emotion,whatever,5193,-7.15418815612793,-7.154359340667725,0.00017118453979492188,pipeline,casual,low
The situation is,0.0,casual_low_emotion,guess,5310,-2.4485228061676025,-2.4486775398254395,0.00015473365783691406,pipeline,casual,low
The situation is,0.0,casual_low_emotion,stuff,4269,-6.0412492752075195,-6.041114807128906,-0.00013446807861328125,pipeline,casual,low
The situation is,0.0,casual_high_emotion,OMG,21978,-1.624908685684204,-1.6249549388885498,4.6253204345703125e-05,pipeline,casual,high
The situation is,0.0,casual_high_emotion,totally,7110,1.1135566234588623,1.113581657409668,-2.5033950805664062e-05,pipeline,casual,high
The situation is,0.0,casual_high_emotion,literally,8642,0.3298225402832031,0.32985711097717285,-3.457069396972656e-05,pipeline,casual,high
The situation is,0.0,casual_high_emotion,seriously,7580,0.14962470531463623,0.1495804488658905,4.425644874572754e-05,pipeline,casual,high
The situation is,0.0,casual_high_emotion,honestly,14483,-1.8231744766235352,-1.8231734037399292,-1.0728836059570312e-06,pipeline,casual,high
The situation is,0.0,casual_high_emotion,really,1196,3.926908493041992,3.9268295764923096,7.891654968261719e-05,pipeline,casual,high
The situation is,0.0,casual_high_emotion,absolutely,6270,0.9092658758163452,0.9093612432479858,-9.5367431640625e-05,pipeline,casual,high
The situation is,0.0,casual_high_emotion,incredibly,9301,1.3703794479370117,1.3703346252441406,4.482269287109375e-05,pipeline,casual,high
The situation is,4.0,formal_low_emotion,perhaps,4153,0.45902323722839355,0.45963501930236816,-0.0006117820739746094,pipeline,formal,low
The situation is,4.0,formal_low_emotion,may,754,0.1398138701915741,0.1397370994091034,7.677078247070312e-05,pipeline,formal,low
The situation is,4.0,formal_low_emotion,however,2480,0.18492627143859863,0.18501636385917664,-9.009242057800293e-05,pipeline,formal,low
The situation is,4.0,formal_low_emotion,therefore,4320,-1.030801773071289,-1.0305018424987793,-0.0002999305725097656,pipeline,formal,low
The situation is,4.0,formal_low_emotion,consequently,23995,-3.995096206665039,-3.9954416751861572,0.00034546852111816406,pipeline,formal,low
The situation is,4.0,formal_low_emotion,moreover,541,2.656092882156372,2.6562626361846924,-0.0001697540283203125,pipeline,formal,low
The situation is,4.0,formal_low_emotion,accordingly,17159,-5.582170486450195,-5.582033157348633,-0.0001373291015625,pipeline,formal,low
The situation is,4.0,formal_low_emotion,furthermore,2134,4.210955619812012,4.211295127868652,-0.000339508056640625,pipeline,formal,low
The situation is,4.0,formal_high_emotion,profoundly,29160,-4.749241828918457,-4.748511791229248,-0.0007300376892089844,pipeline,formal,high
The situation is,4.0,formal_high_emotion,devastated,27668,-3.724581241607666,-3.724219799041748,-0.00036144256591796875,pipeline,formal,high
The situation is,4.0,formal_high_emotion,magnificent,16773,-6.091700553894043,-6.091681957244873,-1.8596649169921875e-05,pipeline,formal,high
The situation is,4.0,formal_high_emotion,appalling,573,-0.34559595584869385,-0.3455497622489929,-4.6193599700927734e-05,pipeline,formal,high
The situation is,4.0,formal_high_emotion,extraordinary,10035,-0.28950417041778564,-0.2890723943710327,-0.0004317760467529297,pipeline,formal,high
The situation is,4.0,formal_high_emotion,overwhelming,11734,0.3395756781101227,0.3397325277328491,-0.00015684962272644043,pipeline,formal,high
The situation is,4.0,formal_high_emotion,catastrophic,24769,-1.111151933670044,-1.111100673675537,-5.125999450683594e-05,pipeline,formal,high
The situation is,4.0,formal_high_emotion,triumphant,15511,-6.298962116241455,-6.298599720001221,-0.000362396240234375,pipeline,formal,high
The situation is,4.0,casual_low_emotion,yeah,12191,-5.95052433013916,-5.949758529663086,-0.0007658004760742188,pipeline,casual,low
The situation is,4.0,casual_low_emotion,okay,10989,-0.14005497097969055,-0.139857679605484,-0.00019729137420654297,pipeline,casual,low
The situation is,4.0,casual_low_emotion,kinda,21775,-1.6280794143676758,-1.6276700496673584,-0.0004093647003173828,pipeline,casual,low
The situation is,4.0,casual_low_emotion,basically,8087,-1.26487135887146,-1.2645151615142822,-0.0003561973571777344,pipeline,casual,low
The situation is,4.0,casual_low_emotion,anyway,8668,-2.030210256576538,-2.0300707817077637,-0.00013947486877441406,pipeline,casual,low
The situation is,4.0,casual_low_emotion,whatever,5193,-7.154703617095947,-7.154359340667725,-0.00034427642822265625,pipeline,casual,low
The situation is,4.0,casual_low_emotion,guess,5310,-2.4490504264831543,-2.4486775398254395,-0.00037288665771484375,pipeline,casual,low
The situation is,4.0,casual_low_emotion,stuff,4269,-6.040852069854736,-6.041114807128906,0.0002627372741699219,pipeline,casual,low
The situation is,4.0,casual_high_emotion,OMG,21978,-1.6252076625823975,-1.6249549388885498,-0.00025272369384765625,pipeline,casual,high
The situation is,4.0,casual_high_emotion,totally,7110,1.1135979890823364,1.113581657409668,1.633167266845703e-05,pipeline,casual,high
The situation is,4.0,casual_high_emotion,literally,8642,0.3298487663269043,0.32985711097717285,-8.344650268554688e-06,pipeline,casual,high
The situation is,4.0,casual_high_emotion,seriously,7580,0.14930632710456848,0.1495804488658905,-0.0002741217613220215,pipeline,casual,high
The situation is,4.0,casual_high_emotion,honestly,14483,-1.8232060670852661,-1.8231734037399292,-3.266334533691406e-05,pipeline,casual,high
The situation is,4.0,casual_high_emotion,really,1196,3.9266233444213867,3.9268295764923096,-0.00020623207092285156,pipeline,casual,high
The situation is,4.0,casual_high_emotion,absolutely,6270,0.9095795154571533,0.9093612432479858,0.00021827220916748047,pipeline,casual,high
The situation is,4.0,casual_high_emotion,incredibly,9301,1.3702024221420288,1.3703346252441406,-0.0001322031021118164,pipeline,casual,high
My opinion on this is,-4.0,formal_low_emotion,perhaps,4153,-0.6531841158866882,-0.6530513763427734,-0.00013273954391479492,pipeline,formal,low
My opinion on this is,-4.0,formal_low_emotion,may,754,-1.0666546821594238,-1.0665335655212402,-0.00012111663818359375,pipeline,formal,low
My opinion on this is,-4.0,formal_low_emotion,however,2480,0.27870696783065796,0.27894127368927,-0.00023430585861206055,pipeline,formal,low
My opinion on this is,-4.0,formal_low_emotion,therefore,4320,-1.4930329322814941,-1.493159532546997,0.0001266002655029297,pipeline,formal,low
My opinion on this is,-4.0,formal_low_emotion,consequently,23995,-5.661455154418945,-5.66140079498291,-5.435943603515625e-05,pipeline,formal,low
My opinion on this is,-4.0,formal_low_emotion,moreover,541,2.1856067180633545,2.185621976852417,-1.52587890625e-05,pipeline,formal,low
My opinion on this is,-4.0,formal_low_emotion,accordingly,17159,-5.065598011016846,-5.066076278686523,0.0004782676696777344,pipeline,formal,low
My opinion on this is,-4.0,formal_low_emotion,furthermore,2134,1.6179590225219727,1.6190004348754883,-0.001041412353515625,pipeline,formal,low
My opinion on this is,-4.0,formal_high_emotion,profoundly,29160,-3.584505558013916,-3.5843353271484375,-0.00017023086547851562,pipeline,formal,high
My opinion on this is,-4.0,formal_high_emotion,devastated,27668,-6.052796840667725,-6.053213596343994,0.00041675567626953125,pipeline,formal,high
My opinion on this is,-4.0,formal_high_emotion,magnificent,16773,-7.6362481117248535,-7.636904239654541,0.0006561279296875,pipeline,formal,high
My opinion on this is,-4.0,formal_high_emotion,appalling,573,-2.158998727798462,-2.1583240032196045,-0.0006747245788574219,pipeline,formal,high
My opinion on this is,-4.0,formal_high_emotion,extraordinary,10035,-6.539307117462158,-6.540251731872559,0.0009446144104003906,pipeline,formal,high
My opinion on this is,-4.0,formal_high_emotion,overwhelming,11734,-2.5233051776885986,-2.524343252182007,0.0010380744934082031,pipeline,formal,high
My opinion on this is,-4.0,formal_high_emotion,catastrophic,24769,-8.416385650634766,-8.417057991027832,0.0006723403930664062,pipeline,formal,high
My opinion on this is,-4.0,formal_high_emotion,triumphant,15511,-7.07452392578125,-7.073696136474609,-0.000827789306640625,pipeline,formal,high
My opinion on this is,-4.0,casual_low_emotion,yeah,12191,-1.9913992881774902,-1.9917230606079102,0.0003237724304199219,pipeline,casual,low
My opinion on this is,-4.0,casual_low_emotion,okay,10989,2.4683189392089844,2.4675450325012207,0.0007739067077636719,pipeline,casual,low
My opinion on this is,-4.0,casual_low_emotion,kinda,21775,2.3694822788238525,2.370185136795044,-0.0007028579711914062,pipeline,casual,low
My opinion on this is,-4.0,casual_low_emotion,basically,8087,3.0030128955841064,3.003045082092285,-3.218650817871094e-05,pipeline,casual,low
My opinion on this is,-4.0,casual_low_emotion,anyway,8668,-0.7724165320396423,-0.7723385691642761,-7.796287536621094e-05,pipeline,casual,low
My opinion on this is,-4.0,casual_low_emotion,whatever,5193,-0.5861914157867432,-0.5858461856842041,-0.0003452301025390625,pipeline,casual,low
My opinion on this is,-4.0,casual_low_emotion,guess,5310,-0.9405517578125,-0.9407533407211304,0.0002015829086303711,pipeline,casual,low
