prompt,clamp_value,word_category,word,token_id,logit_value,target_features
The situation is,0.0,formal_high_emotion,extraordinary,10035,-0.28909599781036377,[4067]
The situation is,0.0,formal_high_emotion,overwhelming,11734,0.33973175287246704,[4067]
The situation is,0.0,formal_high_emotion,catastrophic,24769,-1.1111035346984863,[4067]
The situation is,0.0,formal_high_emotion,triumphant,15511,-6.298598766326904,[4067]
The situation is,0.0,casual_low_emotion,yeah,12191,-5.9497575759887695,[4067]
The situation is,0.0,casual_low_emotion,okay,10989,-0.13984417915344238,[4067]
The situation is,0.0,casual_low_emotion,kinda,21775,-1.6276705265045166,[4067]
The situation is,0.0,casual_low_emotion,basically,8087,-1.2645034790039062,[4067]
The situation is,0.0,casual_low_emotion,anyway,8668,-2.0300605297088623,[4067]
The situation is,0.0,casual_low_emotion,whatever,5193,-7.154358863830566,[4067]
The situation is,0.0,casual_low_emotion,guess,5310,-2.448676586151123,[4067]
The situation is,0.0,casual_low_emotion,stuff,4269,-6.041111946105957,[4067]
The situation is,0.0,casual_high_emotion,OMG,21978,-1.6249549388885498,[4067]
The situation is,0.0,casual_high_emotion,totally,7110,1.1135873794555664,[4067]
The situation is,0.0,casual_high_emotion,literally,8642,0.3298468589782715,[4067]
The situation is,0.0,casual_high_emotion,seriously,7580,0.14958903193473816,[4067]
The situation is,0.0,casual_high_emotion,honestly,14483,-1.8231725692749023,[4067]
The situation is,0.0,casual_high_emotion,really,1196,3.9268345832824707,[4067]
The situation is,0.0,casual_high_emotion,absolutely,6270,0.9093535542488098,[4067]
The situation is,0.0,casual_high_emotion,incredibly,9301,1.3703303337097168,[4067]
The situation is,1.0,formal_low_emotion,perhaps,4153,0.45963501930236816,[4067]
The situation is,1.0,formal_low_emotion,may,754,0.1397370994091034,[4067]
The situation is,1.0,formal_low_emotion,however,2480,0.18501636385917664,[4067]
The situation is,1.0,formal_low_emotion,therefore,4320,-1.0305018424987793,[4067]
The situation is,1.0,formal_low_emotion,consequently,23995,-3.9954416751861572,[4067]
The situation is,1.0,formal_low_emotion,moreover,541,2.6562626361846924,[4067]
The situation is,1.0,formal_low_emotion,accordingly,17159,-5.582033157348633,[4067]
The situation is,1.0,formal_low_emotion,furthermore,2134,4.211295127868652,[4067]
The situation is,1.0,formal_high_emotion,profoundly,29160,-4.748511791229248,[4067]
The situation is,1.0,formal_high_emotion,devastated,27668,-3.724219799041748,[4067]
The situation is,1.0,formal_high_emotion,magnificent,16773,-6.091681957244873,[4067]
The situation is,1.0,formal_high_emotion,appalling,573,-0.3455497622489929,[4067]
The situation is,1.0,formal_high_emotion,extraordinary,10035,-0.2890723943710327,[4067]
The situation is,1.0,formal_high_emotion,overwhelming,11734,0.3397325277328491,[4067]
The situation is,1.0,formal_high_emotion,catastrophic,24769,-1.111100673675537,[4067]
The situation is,1.0,formal_high_emotion,triumphant,15511,-6.298599720001221,[4067]
The situation is,1.0,casual_low_emotion,yeah,12191,-5.949758529663086,[4067]
The situation is,1.0,casual_low_emotion,okay,10989,-0.139857679605484,[4067]
The situation is,1.0,casual_low_emotion,kinda,21775,-1.6276700496673584,[4067]
The situation is,1.0,casual_low_emotion,basically,8087,-1.2645151615142822,[4067]
The situation is,1.0,casual_low_emotion,anyway,8668,-2.0300707817077637,[4067]
The situation is,1.0,casual_low_emotion,whatever,5193,-7.154359340667725,[4067]
The situation is,1.0,casual_low_emotion,guess,5310,-2.4486775398254395,[4067]
The situation is,1.0,casual_low_emotion,stuff,4269,-6.041114807128906,[4067]
The situation is,1.0,casual_high_emotion,OMG,21978,-1.6249549388885498,[4067]
The situation is,1.0,casual_high_emotion,totally,7110,1.113581657409668,[4067]
The situation is,1.0,casual_high_emotion,literally,8642,0.32985711097717285,[4067]
The situation is,1.0,casual_high_emotion,seriously,7580,0.1495804488658905,[4067]
The situation is,1.0,casual_high_emotion,honestly,14483,-1.8231734037399292,[4067]
The situation is,1.0,casual_high_emotion,really,1196,3.9268295764923096,[4067]
The situation is,1.0,casual_high_emotion,absolutely,6270,0.9093612432479858,[4067]
The situation is,1.0,casual_high_emotion,incredibly,9301,1.3703346252441406,[4067]
The situation is,4.0,formal_low_emotion,perhaps,4153,0.45968031883239746,[4067]
The situation is,4.0,formal_low_emotion,may,754,0.13971027731895447,[4067]
The situation is,4.0,formal_low_emotion,however,2480,0.18503302335739136,[4067]
The situation is,4.0,formal_low_emotion,therefore,4320,-1.0304796695709229,[4067]
The situation is,4.0,formal_low_emotion,consequently,23995,-3.995410919189453,[4067]
The situation is,4.0,formal_low_emotion,moreover,541,2.6562438011169434,[4067]
The situation is,4.0,formal_low_emotion,accordingly,17159,-5.58205509185791,[4067]
The situation is,4.0,formal_low_emotion,furthermore,2134,4.211267471313477,[4067]
The situation is,4.0,formal_high_emotion,profoundly,29160,-4.748495578765869,[4067]
The situation is,4.0,formal_high_emotion,devastated,27668,-3.7242279052734375,[4067]
The situation is,4.0,formal_high_emotion,magnificent,16773,-6.091671943664551,[4067]
The situation is,4.0,formal_high_emotion,appalling,573,-0.3455638885498047,[4067]
The situation is,4.0,formal_high_emotion,extraordinary,10035,-0.2890133857727051,[4067]
The situation is,4.0,formal_high_emotion,overwhelming,11734,0.3397281765937805,[4067]
The situation is,4.0,formal_high_emotion,catastrophic,24769,-1.1110990047454834,[4067]
The situation is,4.0,formal_high_emotion,triumphant,15511,-6.298588752746582,[4067]
The situation is,4.0,casual_low_emotion,yeah,12191,-5.949740409851074,[4067]
The situation is,4.0,casual_low_emotion,okay,10989,-0.13989391922950745,[4067]
The situation is,4.0,casual_low_emotion,kinda,21775,-1.6276636123657227,[4067]
The situation is,4.0,casual_low_emotion,basically,8087,-1.2645416259765625,[4067]
The situation is,4.0,casual_low_emotion,anyway,8668,-2.0300912857055664,[4067]
The situation is,4.0,casual_low_emotion,whatever,5193,-7.15435791015625,[4067]
The situation is,4.0,casual_low_emotion,guess,5310,-2.4486963748931885,[4067]
The situation is,4.0,casual_low_emotion,stuff,4269,-6.041126251220703,[4067]
The situation is,4.0,casual_high_emotion,OMG,21978,-1.6249631643295288,[4067]
The situation is,4.0,casual_high_emotion,totally,7110,1.11356782913208,[4067]
The situation is,4.0,casual_high_emotion,literally,8642,0.3298764228820801,[4067]
The situation is,4.0,casual_high_emotion,seriously,7580,0.14955973625183105,[4067]
The situation is,4.0,casual_high_emotion,honestly,14483,-1.8231608867645264,[4067]
The situation is,4.0,casual_high_emotion,really,1196,3.9268054962158203,[4067]
The situation is,4.0,casual_high_emotion,absolutely,6270,0.909381628036499,[4067]
The situation is,4.0,casual_high_emotion,incredibly,9301,1.370343565940857,[4067]
My opinion on this is,-4.0,formal_low_emotion,perhaps,4153,-0.6530513763427734,[4067]
My opinion on this is,-4.0,formal_low_emotion,may,754,-1.0665335655212402,[4067]
My opinion on this is,-4.0,formal_low_emotion,however,2480,0.27894127368927,[4067]
My opinion on this is,-4.0,formal_low_emotion,therefore,4320,-1.493159532546997,[4067]
My opinion on this is,-4.0,formal_low_emotion,consequently,23995,-5.66140079498291,[4067]
My opinion on this is,-4.0,formal_low_emotion,moreover,541,2.185621976852417,[4067]
My opinion on this is,-4.0,formal_low_emotion,accordingly,17159,-5.066076278686523,[4067]
My opinion on this is,-4.0,formal_low_emotion,furthermore,2134,1.6190004348754883,[4067]
My opinion on this is,-4.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,[4067]
My opinion on this is,-4.0,formal_high_emotion,devastated,27668,-6.053213596343994,[4067]
My opinion on this is,-4.0,formal_high_emotion,magnificent,16773,-7.636904239654541,[4067]
My opinion on this is,-4.0,formal_high_emotion,appalling,573,-2.1583240032196045,[4067]
My opinion on this is,-4.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,[4067]
My opinion on this is,-4.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,[4067]
My opinion on this is,-4.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,[4067]
My opinion on this is,-4.0,formal_high_emotion,triumphant,15511,-7.073696136474609,[4067]
My opinion on this is,-4.0,casual_low_emotion,yeah,12191,-1.9917230606079102,[4067]
My opinion on this is,-4.0,casual_low_emotion,okay,10989,2.4675450325012207,[4067]
My opinion on this is,-4.0,casual_low_emotion,kinda,21775,2.370185136795044,[4067]
My opinion on this is,-4.0,casual_low_emotion,basically,8087,3.003045082092285,[4067]
My opinion on this is,-4.0,casual_low_emotion,anyway,8668,-0.7723385691642761,[4067]
My opinion on this is,-4.0,casual_low_emotion,whatever,5193,-0.5858461856842041,[4067]
My opinion on this is,-4.0,casual_low_emotion,guess,5310,-0.9407533407211304,[4067]
My opinion on this is,-4.0,casual_low_emotion,stuff,4269,-4.390328407287598,[4067]
My opinion on this is,-4.0,casual_high_emotion,OMG,21978,-4.685068130493164,[4067]
My opinion on this is,-4.0,casual_high_emotion,totally,7110,3.8451995849609375,[4067]
My opinion on this is,-4.0,casual_high_emotion,literally,8642,-1.328357219696045,[4067]
My opinion on this is,-4.0,casual_high_emotion,seriously,7580,-0.6703555583953857,[4067]
My opinion on this is,-4.0,casual_high_emotion,honestly,14483,1.4642746448516846,[4067]
My opinion on this is,-4.0,casual_high_emotion,really,1196,3.1145431995391846,[4067]
My opinion on this is,-4.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,[4067]
My opinion on this is,-4.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,[4067]
My opinion on this is,0.0,formal_low_emotion,perhaps,4153,-0.6530513763427734,[4067]
My opinion on this is,0.0,formal_low_emotion,may,754,-1.0665335655212402,[4067]
My opinion on this is,0.0,formal_low_emotion,however,2480,0.27894127368927,[4067]
My opinion on this is,0.0,formal_low_emotion,therefore,4320,-1.493159532546997,[4067]
My opinion on this is,0.0,formal_low_emotion,consequently,23995,-5.66140079498291,[4067]
My opinion on this is,0.0,formal_low_emotion,moreover,541,2.185621976852417,[4067]
My opinion on this is,0.0,formal_low_emotion,accordingly,17159,-5.066076278686523,[4067]
My opinion on this is,0.0,formal_low_emotion,furthermore,2134,1.6190004348754883,[4067]
My opinion on this is,0.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,[4067]
My opinion on this is,0.0,formal_high_emotion,devastated,27668,-6.053213596343994,[4067]
My opinion on this is,0.0,formal_high_emotion,magnificent,16773,-7.636904239654541,[4067]
My opinion on this is,0.0,formal_high_emotion,appalling,573,-2.1583240032196045,[4067]
My opinion on this is,0.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,[4067]
My opinion on this is,0.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,[4067]
My opinion on this is,0.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,[4067]
My opinion on this is,0.0,formal_high_emotion,triumphant,15511,-7.073696136474609,[4067]
My opinion on this is,0.0,casual_low_emotion,yeah,12191,-1.9917230606079102,[4067]
My opinion on this is,0.0,casual_low_emotion,okay,10989,2.4675450325012207,[4067]
My opinion on this is,0.0,casual_low_emotion,kinda,21775,2.370185136795044,[4067]
My opinion on this is,0.0,casual_low_emotion,basically,8087,3.003045082092285,[4067]
My opinion on this is,0.0,casual_low_emotion,anyway,8668,-0.7723385691642761,[4067]
My opinion on this is,0.0,casual_low_emotion,whatever,5193,-0.5858461856842041,[4067]
My opinion on this is,0.0,casual_low_emotion,guess,5310,-0.9407533407211304,[4067]
My opinion on this is,0.0,casual_low_emotion,stuff,4269,-4.390328407287598,[4067]
My opinion on this is,0.0,casual_high_emotion,OMG,21978,-4.685068130493164,[4067]
My opinion on this is,0.0,casual_high_emotion,totally,7110,3.8451995849609375,[4067]
My opinion on this is,0.0,casual_high_emotion,literally,8642,-1.328357219696045,[4067]
My opinion on this is,0.0,casual_high_emotion,seriously,7580,-0.6703555583953857,[4067]
My opinion on this is,0.0,casual_high_emotion,honestly,14483,1.4642746448516846,[4067]
My opinion on this is,0.0,casual_high_emotion,really,1196,3.1145431995391846,[4067]
My opinion on this is,0.0,casual_high_emotion,absolutely,6270,-0.4787575602531433,[4067]
My opinion on this is,0.0,casual_high_emotion,incredibly,9301,-2.0418953895568848,[4067]
My opinion on this is,1.0,formal_low_emotion,perhaps,4153,-0.6530513763427734,[4067]
My opinion on this is,1.0,formal_low_emotion,may,754,-1.0665335655212402,[4067]
My opinion on this is,1.0,formal_low_emotion,however,2480,0.27894127368927,[4067]
My opinion on this is,1.0,formal_low_emotion,therefore,4320,-1.493159532546997,[4067]
My opinion on this is,1.0,formal_low_emotion,consequently,23995,-5.66140079498291,[4067]
My opinion on this is,1.0,formal_low_emotion,moreover,541,2.185621976852417,[4067]
My opinion on this is,1.0,formal_low_emotion,accordingly,17159,-5.066076278686523,[4067]
My opinion on this is,1.0,formal_low_emotion,furthermore,2134,1.6190004348754883,[4067]
My opinion on this is,1.0,formal_high_emotion,profoundly,29160,-3.5843353271484375,[4067]
My opinion on this is,1.0,formal_high_emotion,devastated,27668,-6.053213596343994,[4067]
My opinion on this is,1.0,formal_high_emotion,magnificent,16773,-7.636904239654541,[4067]
My opinion on this is,1.0,formal_high_emotion,appalling,573,-2.1583240032196045,[4067]
My opinion on this is,1.0,formal_high_emotion,extraordinary,10035,-6.540251731872559,[4067]
My opinion on this is,1.0,formal_high_emotion,overwhelming,11734,-2.524343252182007,[4067]
My opinion on this is,1.0,formal_high_emotion,catastrophic,24769,-8.417057991027832,[4067]
My opinion on this is,1.0,formal_high_emotion,triumphant,15511,-7.073696136474609,[4067]
My opinion on this is,1.0,casual_low_emotion,yeah,12191,-1.9917230606079102,[4067]
My opinion on this is,1.0,casual_low_emotion,okay,10989,2.4675450325012207,[4067]
My opinion on this is,1.0,casual_low_emotion,kinda,21775,2.370185136795044,[4067]
My opinion on this is,1.0,casual_low_emotion,basically,8087,3.003045082092285,[4067]
My opinion on this is,1.0,casual_low_emotion,anyway,8668,-0.7723385691642761,[4067]
My opinion on this is,1.0,casual_low_emotion,whatever,5193,-0.5858461856842041,[4067]
My opinion on this is,1.0,casual_low_emotion,guess,5310,-0.9407533407211304,[4067]
My opinion on this is,1.0,casual_low_emotion,stuff,4269,-4.390328407287598,[4067]
My opinion on this is,1.0,casual_high_emotion,OMG,21978,-4.685068130493164,[4067]
My opinion on this is,1.0,casual_high_emotion,totally,7110,3.8451995849609375,[4067]
My opinion on this is,1.0,casual_high_emotion,literally,8642,-1.328357219696045,[4067]
My opinion on this is,1.0,casual_high_emotion,seriously,7580,-0.6703555583953857,[4067]
My opinion on this is,1.0,casual_high_emotion,honestly,14483,1.4642746448516846,[4067]
